episode,epsilon,score,average_score,total_reward,average_reward
278,0.8706330950236377,15,22.548387096774192,5.0,12.584229390681003
279,0.870197778476126,18,22.53214285714286,8.0,12.567857142857143
280,0.869762679586888,14,22.501779359430603,4.0,12.537366548042705
281,0.8693277982470946,8,22.45035460992908,-2.0,12.48581560283688
282,0.8688931343479711,15,22.424028268551236,5.0,12.459363957597173
283,0.8684586877807972,17,22.404929577464788,7.0,12.440140845070422
284,0.8680244584369068,18,22.389473684210525,8.0,12.424561403508772
285,0.8675904462076884,10,22.346153846153847,0.0,12.381118881118882
286,0.8671566509845846,24,22.35191637630662,14.0,12.386759581881533
287,0.8667230726590923,33,22.38888888888889,23.0,12.42361111111111
288,0.8662897111227629,34,22.429065743944637,24.0,12.463667820069205
289,0.8658565662672015,18,22.413793103448278,8.0,12.448275862068966
290,0.865423637984068,19,22.4020618556701,9.0,12.436426116838488
291,0.864990926165076,9,22.356164383561644,-1.0,12.39041095890411
292,0.8645584307019936,30,22.38225255972696,20.0,12.416382252559726
293,0.8641261514866426,21,22.377551020408163,11.0,12.41156462585034
294,0.8636940884108993,31,22.406779661016948,21.0,12.440677966101696
295,0.8632622413666939,15,22.381756756756758,5.0,12.41554054054054
296,0.8628306102460106,11,22.343434343434343,1.0,12.377104377104377
297,0.8623991949408877,11,22.30536912751678,1.0,12.338926174496644
298,0.8619679953434173,15,22.2809364548495,5.0,12.31438127090301
299,0.8615370113457457,16,22.26,6.0,12.293333333333333
300,0.8611062428400729,25,22.269102990033222,15.0,12.30232558139535
301,0.8606756897186528,12,22.235099337748345,2.0,12.2682119205298
302,0.8602453518737936,35,22.277227722772277,25.0,12.310231023102311
303,0.8598152291978567,13,22.24671052631579,3.0,12.279605263157896
304,0.8593853215832578,8,22.2,-2.0,12.232786885245902
305,0.8589556289224661,10,22.16013071895425,0.0,12.19281045751634
306,0.8585261511080049,9,22.117263843648207,-1.0,12.149837133550488
307,0.858096888032451,20,22.11038961038961,10.0,12.142857142857142
308,0.8576678395884348,15,22.0873786407767,5.0,12.119741100323624
309,0.8572390056686406,15,22.06451612903226,5.0,12.096774193548388
310,0.8568103861658064,26,22.077170418006432,16.0,12.109324758842444
311,0.8563819809727236,23,22.080128205128204,13.0,12.112179487179487
312,0.8559537899822373,40,22.13738019169329,30.0,12.169329073482428
313,0.8555258130872462,16,22.11783439490446,6.0,12.14968152866242
314,0.8550980501807026,31,22.146031746031746,21.0,12.177777777777777
315,0.8546705011556123,12,22.11392405063291,2.0,12.145569620253164
316,0.8542431659050345,17,22.097791798107256,7.0,12.129337539432177
317,0.853816044322082,17,22.08176100628931,7.0,12.11320754716981
318,0.8533891362999211,20,22.07523510971787,10.0,12.106583072100314
319,0.8529624417317712,29,22.096875,19.0,12.128125
320,0.8525359605109053,14,22.07165109034268,4.0,12.102803738317757
321,0.8521096925306499,14,22.046583850931675,4.0,12.077639751552795
322,0.8516836376843847,20,22.040247678018577,10.0,12.071207430340557
323,0.8512577958655425,17,22.02469135802469,7.0,12.055555555555555
324,0.8508321669676098,14,22.0,4.0,12.03076923076923
325,0.850406750884126,16,21.98159509202454,6.0,12.012269938650308
326,0.8499815475086839,29,22.003058103975537,19.0,12.033639143730888
327,0.8495565567349297,29,22.024390243902438,19.0,12.054878048780488
328,0.8491317784565623,35,22.06382978723404,25.0,12.094224924012158
329,0.8487072125673341,11,22.03030303030303,1.0,12.06060606060606
330,0.8482828589610505,51,22.117824773413897,41.0,12.148036253776436
331,0.84785871753157,7,22.072289156626507,-3.0,12.102409638554217
332,0.8474347881728043,34,22.10810810810811,24.0,12.138138138138139
333,0.847011070778718,50,22.191616766467067,40.0,12.221556886227544
334,0.8465875652433287,22,22.1910447761194,12.0,12.22089552238806
335,0.846164271460707,15,22.169642857142858,5.0,12.199404761904763
336,0.8457411893249768,23,22.172106824925816,13.0,12.201780415430267
337,0.8453183187303144,13,22.144970414201183,3.0,12.174556213017752
338,0.8448956595709493,26,22.156342182890857,16.0,12.185840707964601
339,0.8444732117411639,11,22.123529411764707,1.0,12.152941176470588
340,0.8440509751352934,24,22.129032258064516,14.0,12.158357771260997
341,0.8436289496477257,11,22.096491228070175,1.0,12.125730994152047
342,0.8432071351729019,29,22.11661807580175,19.0,12.145772594752186
343,0.8427855316053156,11,22.084302325581394,1.0,12.113372093023257
344,0.8423641388395129,14,22.06086956521739,4.0,12.089855072463768
345,0.8419429567700932,42,22.11849710982659,32.0,12.147398843930636
346,0.8415219852917082,20,22.112391930835734,10.0,12.141210374639769
347,0.8411012242990624,17,22.097701149425287,7.0,12.126436781609195
348,0.8406806736869129,10,22.063037249283667,0.0,12.091690544412607
349,0.8402603333500694,12,22.034285714285716,2.0,12.062857142857142
350,0.8398402031833945,12,22.005698005698004,2.0,12.034188034188034
351,0.8394202830818028,12,21.977272727272727,2.0,12.005681818181818
352,0.839000572940262,15,21.957507082152976,5.0,11.98583569405099
353,0.8385810726537919,17,21.943502824858758,7.0,11.971751412429379
354,0.8381617821174651,9,21.907042253521126,-1.0,11.935211267605634
355,0.8377427012264064,8,21.867977528089888,-2.0,11.896067415730338
356,0.8373238298757932,10,21.834733893557424,0.0,11.862745098039216
357,0.8369051679608553,14,21.812849162011172,4.0,11.840782122905027
358,0.8364867153768749,23,21.81615598885794,13.0,11.844011142061282
359,0.8360684720191865,11,21.78611111111111,1.0,11.813888888888888
360,0.835650437783177,25,21.79501385041551,15.0,11.822714681440443
361,0.8352326125642855,17,21.781767955801104,7.0,11.80939226519337
362,0.8348149962580034,12,21.754820936639117,2.0,11.782369146005509
363,0.8343975887598745,12,21.728021978021978,2.0,11.755494505494505
364,0.8339803899654946,17,21.715068493150685,7.0,11.742465753424657
365,0.833563399770512,33,21.74590163934426,23.0,11.773224043715848
366,0.8331466180706267,31,21.771117166212534,21.0,11.798365122615804
367,0.8327300447615915,16,21.755434782608695,6.0,11.782608695652174
368,0.8323136797392108,13,21.73170731707317,3.0,11.75880758807588
369,0.8318975228993413,14,21.71081081081081,4.0,11.737837837837837
370,0.8314815741378917,14,21.6900269541779,4.0,11.716981132075471
371,0.8310658333508228,14,21.669354838709676,4.0,11.696236559139784
372,0.8306503004341474,14,21.648793565683647,4.0,11.675603217158177
373,0.8302349752839304,17,21.636363636363637,7.0,11.663101604278076
374,0.8298198577962885,13,21.613333333333333,3.0,11.64
375,0.8294049478673904,32,21.64095744680851,22.0,11.667553191489361
376,0.8289902453934568,18,21.631299734748012,8.0,11.657824933687003
377,0.8285757502707601,10,21.6005291005291,0.0,11.626984126984127
378,0.8281614623956248,33,21.630606860158313,23.0,11.656992084432718
379,0.8277473816644271,26,21.642105263157895,16.0,11.66842105263158
380,0.827333507973595,49,21.713910761154857,39.0,11.740157480314961
381,0.8269198412196082,36,21.75130890052356,26.0,11.777486910994764
382,0.8265063812989984,23,21.754569190600524,13.0,11.780678851174935
383,0.826093128108349,13,21.731770833333332,3.0,11.7578125
384,0.8256800815442948,21,21.72987012987013,11.0,11.755844155844155
385,0.8252672415035227,36,21.76683937823834,26.0,11.792746113989637
386,0.824854607882771,16,21.751937984496124,6.0,11.777777777777779
387,0.8244421805788297,25,21.760309278350515,15.0,11.786082474226804
388,0.8240299594885403,26,21.77120822622108,16.0,11.796915167095115
389,0.8236179445087961,23,21.774358974358975,13.0,11.8
390,0.8232061355365418,22,21.774936061381073,12.0,11.800511508951407
391,0.8227945324687735,20,21.770408163265305,10.0,11.795918367346939
392,0.8223831352025393,11,21.74300254452926,1.0,11.768447837150127
393,0.821971943634938,71,21.868020304568528,61.0,11.893401015228426
394,0.8215609576631205,27,21.88101265822785,17.0,11.90632911392405
395,0.8211501771842891,51,21.954545454545453,41.0,11.97979797979798
396,0.820739602095697,31,21.977329974811084,21.0,12.002518891687657
397,0.8203292322946492,15,21.959798994974875,5.0,11.984924623115578
398,0.8199190676785019,28,21.974937343358395,18.0,12.0
399,0.8195091081446627,14,21.955,4.0,11.98
400,0.8190993535905904,15,21.93765586034913,5.0,11.962593516209477
401,0.8186898039137951,25,21.945273631840795,15.0,11.970149253731343
402,0.8182804590118382,20,21.94044665012407,10.0,11.965260545905707
403,0.8178713187823323,58,22.02970297029703,48.0,12.054455445544555
404,0.8174623831229412,11,22.002469135802468,1.0,12.02716049382716
405,0.8170536519313798,14,21.982758620689655,4.0,12.007389162561577
406,0.8166451251054142,16,21.96805896805897,6.0,11.992628992628992
407,0.8162368025428616,11,21.941176470588236,1.0,11.965686274509803
408,0.8158286841415902,12,21.91687041564792,2.0,11.941320293398533
409,0.8154207697995194,12,21.89268292682927,2.0,11.917073170731708
410,0.8150130594146197,37,21.929440389294403,27.0,11.953771289537713
411,0.8146055528849124,12,21.905339805825243,2.0,11.929611650485437
412,0.81419825010847,17,21.893462469733656,7.0,11.91767554479419
413,0.8137911509834158,11,21.867149758454108,1.0,11.891304347826088
414,0.8133842554079241,17,21.85542168674699,7.0,11.879518072289157
415,0.8129775632802202,15,21.838942307692307,5.0,11.86298076923077
416,0.8125710744985801,17,21.827338129496404,7.0,11.851318944844124
417,0.8121647889613309,11,21.801435406698566,1.0,11.825358851674642
418,0.8117587065668503,19,21.79474940334129,9.0,11.818615751789975
419,0.8113528272135669,16,21.78095238095238,6.0,11.804761904761905
420,0.8109471507999602,49,21.84560570071259,39.0,11.86935866983373
421,0.8105416772245603,22,21.845971563981042,12.0,11.869668246445498
422,0.8101364063859481,24,21.851063829787233,14.0,11.874704491725769
423,0.8097313381827551,22,21.85141509433962,12.0,11.875
424,0.8093264725136637,10,21.823529411764707,0.0,11.847058823529412
425,0.808921809277407,14,21.805164319248828,4.0,11.828638497652582
426,0.8085173483727683,16,21.791569086651055,6.0,11.814988290398126
427,0.808113089698582,11,21.766355140186917,1.0,11.789719626168225
428,0.8077090331537328,32,21.79020979020979,22.0,11.813519813519813
429,0.8073051786371559,23,21.793023255813953,13.0,11.816279069767441
