episode,epsilon,score,average_score,total_reward,average_reward
195,0.37627099809304654,0.5030579308743552,-0.12728866582831944,-173.0,-205.76530612244898
196,0.3743896431025813,0.377334274988363,-0.12472712805767638,-209.0,-205.78172588832487
197,0.37251769488706843,-0.250150839183101,-0.12536058114416843,-209.0,-205.7979797979798
198,0.3706551064126331,0.5319043607725626,-0.12205774224006424,-176.0,-205.64824120603015
199,0.36880183088056995,0.5055644323747732,-0.11891963136699006,-180.0,-205.52
200,0.3669578217261671,-0.38737387162862597,-0.12025522460212258,-209.0,-205.53731343283582
201,0.36512303261753626,-0.4046630954826458,-0.12166318435895686,-209.0,-205.55445544554456
202,0.3632974174544486,0.08875434511950997,-0.12062664480487573,-209.0,-205.57142857142858
203,0.3614809303671764,0.5272690366223033,-0.11745068558219347,-166.0,-205.37745098039215
204,0.3596735257153405,0.5173588120959578,-0.11435405388620251,-136.0,-205.0390243902439
205,0.3578751580867638,0.5157001419492144,-0.11129553837243834,-169.0,-204.8640776699029
206,0.35608578229633,0.5207048241664712,-0.10824239652442429,-173.0,-204.71014492753622
207,0.3543053533848483,-0.5371027373218559,-0.1103042250859504,-209.0,-204.73076923076923
208,0.35253382661792404,0.5262417459137835,-0.10725855058355933,-180.0,-204.61244019138755
209,0.3507711574848344,0.5198139038992576,-0.10427249127649829,-145.0,-204.32857142857142
210,0.34901730169741024,0.519662239335096,-0.10131545463852865,-207.0,-204.34123222748815
211,0.3472722151889232,0.15469665781038955,-0.10010785033452431,-209.0,-204.36320754716982
212,0.3455358541129786,0.5257765877484836,-0.0971694257425853,-169.0,-204.19718309859155
213,0.3438081748424137,0.5028900625325755,-0.09436540944223408,-165.0,-204.01401869158877
214,0.3420891339682016,0.5003904955831036,-0.0915991029072325,-168.0,-203.84651162790698
215,0.3403786882983606,-0.3864711976694865,-0.09296425149409479,-209.0,-203.87037037037038
216,0.3386767948568688,0.528599108138684,-0.09009990421468106,-176.0,-203.74193548387098
217,0.33698341088258443,0.1531922976876676,-0.08898388493989964,-209.0,-203.76605504587155
218,0.3352984938281715,0.5292889005333892,-0.08616072153591203,-173.0,-203.6255707762557
219,0.33362200135903064,0.5231489276211452,-0.08339113222156178,-158.0,-203.4181818181818
220,0.33195389135223546,-0.31197224959343056,-0.08442543592007702,-209.0,-203.44343891402715
221,0.3302941218954743,-0.35537045662997463,-0.08564590898633782,-209.0,-203.46846846846847
222,0.32864265128599696,0.5183380648000252,-0.08293746067339448,-165.0,-203.29596412556054
223,0.326999438029567,0.5292052231863044,-0.0802046808347351,-166.0,-203.12946428571428
224,0.3253644408394192,0.38705205207989607,-0.07812798424400341,-209.0,-203.15555555555557
225,0.3237376186352221,0.5030973853293312,-0.07555619057332495,-169.0,-203.00442477876106
226,0.322118930542046,0.5060304614258455,-0.07299413483764579,-164.0,-202.83259911894274
227,0.32050833588933575,0.5022851468447888,-0.07047098009342459,-164.0,-202.66228070175438
228,0.31890579420988907,-0.5238014970373798,-0.07245058933772133,-209.0,-202.68995633187774
229,0.3173112652388396,-0.4560506063210126,-0.07411841549851826,-209.0,-202.7173913043478
230,0.3157247089126454,0.5190723492564083,-0.07155049010996879,-169.0,-202.57142857142858
